PVT mode	2				
PVT dimension	3
PVT num of pts	2071
PVT cyclic	0				
PVT pos absolute	1				
PVT time absolute	0
PVT data start			
	0.03333	59.6464	15.45754575	63.3332	6.924692469	20.7747	8.550855086
	0.03333	60.179	16.50165017	63.5706	7.320732073	21.0615	8.658865887
	0.03333	60.7455	17.49174917	63.8196	7.620762076	21.3508	8.700870087
	0.03333	61.3443	18.43984398	64.079	7.944794479	21.6423	8.790879088
	0.03333	61.9734	19.30993099	64.3475	8.166816682	21.9362	8.844884488
	0.03333	62.6313	20.1680168	64.6241	8.430843084	22.2323	8.922892289
	0.03333	63.316	20.91809181	64.9074	8.568856886	22.5307	8.98289829
	0.03333	64.0259	21.68016802	65.1961	8.754875488	22.8337	9.198919892
	0.03333	64.7591	22.31623162	65.4891	8.826882688	23.1434	9.384938494
	0.03333	65.514	22.98229823	65.7852	8.940894089	23.4597	9.594959496
	0.03333	66.2887	23.50435044	66.0831	8.934893489	23.7827	9.786978698
	0.03333	67.0815	24.06840684	66.3815	8.97089709	24.1121	9.9789979
	0.03333	67.8906	24.48244824	66.6794	8.904890489	24.4479	10.1710171
	0.03333	68.7144	24.95049505	66.9754	8.856885689	24.7899	10.3510351
	0.03333	69.5509	25.24452445	67.2683	8.718871887	25.1382	10.54905491
	0.03333	70.3984	25.61056106	67.5569	8.598859886	25.4926	10.71707171
	0.03333	71.2553	25.80858086	67.8399	8.382838284	25.853	10.90909091
	0.03333	72.1196	26.05460546	68.1162	8.196819682	26.2193	11.07110711
	0.03333	72.9897	26.15661566	68.3846	7.908790879	26.5914	11.25712571
	0.03333	73.8639	26.30063006	68.6437	7.638763876	26.9692	11.41314131
	0.03333	74.7402	26.28262826	68.8924	7.284728473	27.3526	11.59315932
	0.03333	75.6171	26.33663366	69.1295	6.942694269	27.7416	11.74917492
	0.03333	76.4927	26.20462046	69.3537	6.510651065	28.136	11.91719172
	0.03333	77.3653	26.15661566	69.5638	6.096609661	28.5358	12.07320732
	0.03333	78.233	25.91059106	69.7587	5.598559856	28.9408	12.22922292
	0.03333	79.0943	25.77257726	69.937	5.100510051	29.351	12.38523852
	0.03333	79.9472	25.40654065	70.0975	4.530453045	29.7662	12.52925293
	0.03333	80.7901	25.17251725	70.2392	3.97239724	30.1864	12.68526853
	0.03333	81.6213	24.70447045	70.3607	3.318331833	30.6114	12.81728173
	0.03333	82.4388	24.35043504	70.4607	2.682268227	31.0413	12.97929793
	0.03333	83.241	23.78637864	70.5382	1.96819682	31.4758	13.09330933
	0.03333	84.0263	23.33633363	70.5919	1.254125413	31.9148	13.24932493
	0.03333	84.7926	22.64626463	70.6205	0.462046205	32.3584	13.36933693
	0.03333	85.5384	22.10621062	70.6229	-0.318031803	32.8064	13.51335134
	0.03333	86.2619	21.30813081	70.5978	-1.188118812	33.2587	13.62736274
	0.03333	86.9614	20.66606661	70.5441	-2.03420342	33.7152	13.76537654
	0.03333	87.635	19.7539754	70.4605	-2.98229823	34.1758	13.87338734
	0.03333	88.2811	19.01590159	70.3457	-3.906390639	34.6404	14.00540054
	0.03333	88.8978	17.98979898	70.1987	-4.914491449	35.1089	14.10741074
	0.03333	89.4835	17.15571557	70.0182	-5.916591659	35.5813	14.23942394
	0.03333	90.0363	16.01560156	69.8029	-7.00270027	36.0574	14.32943294
	0.03333	90.5546	15.08550855	69.5516	-8.076807681	36.5372	14.46144614
	0.03333	91.0366	13.83738374	69.2632	-9.228922892	37.0205	14.53945395
	0.03333	91.4805	12.79927993	68.9364	-10.3810381	37.5072	14.66546655
	0.03333	91.8846	11.44914491	68.57	-11.60516052	37.9973	14.74347435
	0.03333	92.2471	10.3030303	68.1628	-12.82928293	38.4906	14.85748575
	0.03333	92.5662	8.844884488	67.7135	-14.13141314	38.9872	14.94149415
	0.03333	92.8403	7.602760276	67.2211	-15.41554155	39.4868	15.03750375
	0.03333	93.0676	6.03660366	66.6841	-16.80768077	39.9893	15.11551155
	0.03333	93.2462	4.680468047	66.1014	-18.15781578	40.4948	15.21752175
	0.03333	93.3749	3.04230423	65.4722	-19.5979598	41.003	15.27752775
	0.03333	93.4544	1.728172817	64.7979	-20.86408641	41.5139	15.37953795
	0.03333	93.4865	0.198019802	64.0807	-22.17221722	42.0275	15.43954395
	0.03333	93.4729	-1.01410141	63.3228	-23.30633063	42.5435	15.52355236
	0.03333	93.4153	-2.442244224	62.5266	-24.47044704	43.062	15.58955896
	0.03333	93.3154	-3.552355236	61.6942	-25.47854785	43.5827	15.65556556
	0.03333	93.175	-4.872487249	60.8278	-26.51065107	44.1057	15.72757276
	0.03333	92.9957	-5.886588659	59.9299	-27.36873687	44.6308	15.78157816
	0.03333	92.7792	-7.104710471	59.0025	-28.28082808	45.1579	15.84758476
	0.03333	92.5272	-8.01680168	58.0479	-29.00090009	45.687	15.90159016
	0.03333	92.2415	-9.126912691	57.0683	-29.7809781	46.2179	15.95559556
	0.03333	91.9237	-9.942994299	56.0661	-30.3570357	46.7506	16.00960096
	0.03333	91.5755	-10.95109511	55.0435	-31.00510051	47.2849	16.05160516
	0.03333	91.1988	-11.65316532	54.0026	-31.45514551	47.8208	16.10561056
	0.03333	90.7951	-12.57125713	52.9458	-31.95919592	48.3581	16.13561356
	0.03333	90.3662	-13.16531653	51.8753	-32.27722772	48.8968	16.18961896
	0.03333	89.9138	-13.98139814	50.7933	-32.64926493	49.4368	16.21362136
	0.03333	89.4397	-14.46744674	49.7021	-32.82928293	49.9779	16.25562556
	0.03333	88.9454	-15.19351935	48.604	-33.06330633	50.5202	16.28562856
	0.03333	88.4328	-15.56555656	47.5012	-33.11131113	51.0634	16.30963096
	0.03333	87.9035	-16.19561956	46.3959	-33.21332133	51.6075	16.33963396
	0.03333	87.3593	-16.45964596	45.2904	-33.12331233	52.1524	16.35763576
	0.03333	86.8019	-16.98769877	44.1869	-33.09330933	52.6981	16.38763876
	0.03333	86.233	-17.14971497	43.0877	-32.86528653	53.2443	16.38763876
	0.03333	85.6543	-17.57575758	41.9952	-32.69126913	53.7911	16.42364236
	0.03333	85.0676	-17.62976298	40.9114	-32.34323432	54.3382	16.40564056
	0.03333	84.4745	-17.95979598	39.8387	-32.02520252	54.8858	16.45364536
	0.03333	83.8768	-17.90579058	38.7793	-31.54515452	55.4335	16.41164116
	0.03333	83.2762	-18.13381338	37.7355	-31.08910891	55.9814	16.46564656
	0.03333	82.6745	-17.97179718	36.7095	-30.4770477	56.5293	16.41164116
	0.03333	82.0732	-18.10981098	35.7036	-29.8829883	57.0772	16.46564656
	0.03333	81.4743	-17.82778278	34.7201	-29.13291329	57.6249	16.39963996
	0.03333	80.8793	-17.87578758	33.7611	-28.41284128	58.1724	16.45364536
	0.03333	80.2901	-17.47974797	32.8291	-27.51275128	58.7196	16.38163816
	0.03333	79.7083	-17.43174317	31.9261	-26.67266727	59.2663	16.42364236
	0.03333	79.1356	-16.93369337	31.0546	-25.62256226	59.8125	16.35163516
	0.03333	78.5739	-16.77167717	30.2167	-24.65646565	60.3581	16.38763876
	0.03333	78.0247	-16.18361836	29.4147	-23.46834683	60.9029	16.30363036
	0.03333	77.4899	-15.90759076	28.6508	-22.37023702	61.447	16.34563456
	0.03333	76.9712	-15.21752175	27.9274	-21.03810381	61.9902	16.24962496
	0.03333	76.4702	-14.84548455	27.2466	-19.8139814	62.5323	16.27962796
	0.03333	75.9888	-14.04140414	26.6108	-18.33783378	63.0734	16.18961896
	0.03333	75.5285	-13.57935794	26.0221	-16.98769877	63.6133	16.20762076
	0.03333	75.0912	-12.66126613	25.4829	-15.36753675	64.1519	16.11161116
	0.03333	74.6786	-12.09720972	24.9954	-13.88538854	64.6891	16.12361236
	0.03333	74.2923	-11.08310831	24.5619	-12.12721272	65.2249	16.02760276
	0.03333	73.9342	-10.4050405	24.1845	-10.51905191	65.7591	16.02760276
	0.03333	73.6059	-9.294929493	23.8657	-8.610861086	66.2916	15.92559256
	0.03333	73.3047	-8.778877888	23.607	-6.912691269	66.8224	15.92559256
	0.03333	73.0261	-7.938793879	23.4077	-5.04650465	67.3513	15.81158116
	0.03333	72.7693	-7.470747075	23.2663	-3.438343834	67.8783	15.81158116
	0.03333	72.5336	-6.672667267	23.1813	-1.662166217	68.4033	15.69156916
	0.03333	72.3181	-6.258625863	23.1512	-0.144014401	68.9261	15.67956796
	0.03333	72.1221	-5.502550255	23.1744	1.536153615	69.4467	15.55955596
	0.03333	71.9447	-5.142514251	23.2495	2.97029703	69.965	15.54155416
	0.03333	71.7854	-4.416441644	23.375	4.560456046	70.4809	15.41554155
	0.03333	71.6431	-4.122412241	23.5493	5.898589859	70.9942	15.38553855
	0.03333	71.5172	-3.432343234	23.7711	7.410741074	71.5049	15.25952595
	0.03333	71.4069	-3.186318632	24.0387	8.646864686	72.013	15.22952295
	0.03333	71.3114	-2.544254425	24.3506	10.0690069	72.5182	15.08550855
	0.03333	71.2299	-2.346234623	24.7055	11.22712271	73.0206	15.06150615
	0.03333	71.1617	-1.746174617	25.1017	12.54725473	73.52	14.90549055
	0.03333	71.1058	-1.608160816	25.5377	13.61536154	74.0163	14.87548755
